X,Y,objectid,businessunit_name,businessunit_number,businessunit_banner_description,businessunit_type_description,businessunit_isstoreopen,facilitydetails_location_locati,facilitydetails_location_loca_1,facilitydetails_location_loca_2,facilitydetails_location_loca_3,facilitydetails_location_loca_8,businessunit_status_code,op_status,Modified_Operating_Hours_,Pharmacy_open_to_public_,Fuel_Station_open_to_public_,bu_num,Grocery_delivery_service,Grocery_delivery_status,Online_grocery_pickup,Online_grocery_pickup_status
-83.278913,34.548427,15313,TOCCOA GA,1122,WM Supercenter,Retail,1,3886 HIGHWAY 17 S,TOCCOA (EASTANOLLEE),STEPHENS,GA,30538-3808,5,Open,,Y,Y,1122,No,,Yes,Available
-82.998859,34.689863,15314,SENECA SC,1123,WM Supercenter,Retail,1,1636 SANDIFER BLVD,SENECA,OCONEE,SC,29678-0906,5,Open,,Y,Y,1123,No,,No,Available
-86.948605,34.452544,15315,HARTSELLE AL,1124,WM Supercenter,Retail,1,1201 HIGHWAY 31 NW,HARTSELLE,MORGAN,AL,35640-4420,5,Open,,Y,Y,1124,No,Available,No,Available
-88.949078,40.515161,15316,"NORMAL, IL",1125,WM Supercenter,Retail,1,300 GREENBRIAR DR,NORMAL,MCLEAN,IL,61761-2278,5,Open,,Y,Y,1125,No,Not Available,No,Not Available
-98.724352,29.778708,15317,BOERNE TX,1126,WM Supercenter,Retail,1,1381 S MAIN ST,BOERNE,KENDALL,TX,78006-2846,5,Open,,Y,Y,1126,No,,No,Available
-92.062482,31.095695,15319,MARKSVILLE LA,1128,WM Supercenter,Retail,1,7162 HIGHWAY 1,MARKSVILLE,AVOYELLES,LA,71350-4351,5,Open,,Y,Y,1128,No,Available,Yes,Available
-97.789311,30.467136,15320,"AUSTIN (NW), TX",1129,WM Supercenter,Retail,1,13201 RANCH ROAD 620 N,AUSTIN,TRAVIS,TX,78717-1011,5,Open,,Y,Y,1129,No,Available,Yes,Available
-97.931027,35.030771,15321,CHICKASHA OK,113,WM Supercenter,Retail,1,2001 S 1ST ST,CHICKASHA,GRADY,OK,73018-6007,2,Open,,Y,Y,113,No,,No,Available
-81.983375,34.489579,15322,LAURENS SC,1130,WM Supercenter,Retail,1,922 E MAIN ST,LAURENS,LAURENS,SC,29360-3616,5,Open,,Y,Y,1130,Yes,Available,Yes,Available
-81.175951,35.908958,15323,TAYLORSVILLE NC,1131,WM Supercenter,Retail,1,901 NC HIGHWAY 16 S,TAYLORSVILLE,ALEXANDER,NC,28681-8941,5,Open,,Y,Y,1131,No,,No,
-79.789581,35.692223,15324,ASHEBORO NC,1132,WM Supercenter,Retail,1,1226 E DIXIE DR,ASHEBORO,RANDOLPH,NC,27203-8856,5,Open,,Y,Y,1132,No,Available,No,Available
-80.175696,35.339948,15325,ALBEMARLE NC,1133,WM Supercenter,Retail,1,781 LEONARD AVE,ALBEMARLE,STANLY,NC,28001-5257,5,Open,,Y,Y,1133,No,,Yes,Available
-86.125122,30.704551,15326,DE FUNIAK SPRINGS FL,1134,WM Supercenter,Retail,1,1226 FREEPORT HWY,DE FUNIAK SPRINGS,WALTON,FL,32435-3396,5,Open,,Y,Y,1134,No,,Yes,Available
-80.064219,34.357611,15327,HARTSVILLE SC,1135,WM Supercenter,Retail,1,1150 S 4TH ST,HARTSVILLE,DARLINGTON,SC,29550-0705,5,Open,,Y,Y,1135,No,Available,No,Available
-91.216837,30.420474,15328,PORT ALLEN LA,1136,WM Supercenter,Retail,1,3255 LA HIGHWAY 1 S,PORT ALLEN,WEST BATON ROUGE,LA,70767-5858,5,Open,,Y,Y,1136,No,Not Available,No,
-95.177024,29.768019,15329,HOUSTON (UVALDE) TX,1137,WM Supercenter,Retail,1,13750 EAST FWY,HOUSTON,HARRIS,TX,77015-5929,5,Open,,Y,Y,1137,No,,No,
-89.509157,43.051987,15330,MADISON WI,1138,Wal-Mart,Retail,1,7202 WATTS RD,MADISON,DANE,WI,53719-2302,2,Open,,Y,Y,1138,No,,No,
-83.481958,38.201435,15331,MOREHEAD KY,1139,WM Supercenter,Retail,1,200 WALMART WAY,MOREHEAD,ROWAN,KY,40351-7217,5,Open,,Y,Y,1139,No,,No,
-88.564172,34.677432,15332,BOONEVILLE MS,114,WM Supercenter,Retail,1,300 WALMART CIR,BOONEVILLE,PRENTISS,MS,38829-1018,5,Open,,Y,Y,114,No,,Yes,
-83.957935,38.069048,15333,"MT.STERLING, KY",1140,WM Supercenter,Retail,1,499 INDIAN MOUND DR,MOUNT STERLING,MONTGOMERY,KY,40353-1096,5,Open,,Y,Y,1140,No,,No,Available
-85.766655,39.812717,15334,GREENFIELD IN,1141,WM Supercenter,Retail,1,1965 N STATE ST,GREENFIELD,HANCOCK,IN,46140-1089,5,Open,,Y,Y,1141,No,Available,No,Available
-85.795493,38.687815,15335,SCOTTSBERG IN,1142,WM Supercenter,Retail,1,1618 W MCCLAIN AVE,SCOTTSBURG,SCOTT,IN,47170-1161,5,Open,,Y,Y,1142,No,,No,
-82.812131,32.951903,15336,SANDERSVILLE GA,1143,WM Supercenter,Retail,1,1308 S HARRIS ST,SANDERSVILLE,WASHINGTON,GA,31082-6913,5,Open,,Y,Y,1143,No,,Yes,
-81.213211,34.983498,15337,YORK SC,1144,WM Supercenter,Retail,1,970 E LIBERTY ST,YORK,YORK,SC,29745-1662,5,Open,,Y,Y,1144,No,,No,
-79.985537,33.210877,15339,MONCKS CORNER SC,1146,WM Supercenter,Retail,1,511 N HIGHWAY 52,MONCKS CORNER,BERKELEY,SC,29461-3132,5,Open,,Y,Y,1146,No,,No,Available
-92.604523,36.275243,15340,FLIPPIN AR,1147,WM Supercenter,Retail,1,168 WALMART DRIVE,FLIPPIN,MARION,AR,72634-8660,5,Open,,Y,Y,1147,No,,Yes,Available
-98.542301,33.876182,15341,WICHITA FALLS TX,1148,WM Supercenter,Retail,1,3130 LAWRENCE RD,WICHITA FALLS,WICHITA,TX,76308-1607,5,Open,,Y,Y,1148,No,Available,No,Available
-109.730246,32.832707,15342,"SAFFORD, AZ",1149,WM Supercenter,Retail,1,755 S 20TH AVE,SAFFORD,GRAHAM,AZ,85546-3322,5,Open,,Y,Y,1149,No,,No,Available
-88.661931,33.586712,15343,"WEST POINT, MS",115,WM Supercenter,Retail,1,5509 HIGHWAY 45 ALT S,WEST POINT,CLAY,MS,39773-9353,5,Open,,Y,Y,115,No,,No,
-96.300062,30.597273,15344,COLLEGE STATION TX,1150,WM Supercenter,Retail,1,1815 BROTHERS BLVD,COLLEGE STATION,BRAZOS,TX,77845-5413,5,Open,,Y,Y,1150,No,Not Available,No,Not Available
-94.829786,39.131962,15345,KANSAS CITY KS,1151,WM Supercenter,Retail,1,10824 PARALLEL PKWY,KANSAS CITY,WYANDOTTE,KS,66109-3649,5,Open,,Y,Y,1151,No,Available,No,Available
-96.180634,43.059956,15346,SIOUX CENTER IA,1152,WM Supercenter,Retail,1,255 - 16TH ST SW,SIOUX CENTER,SIOUX,IA,51250-2959,5,Open,,Y,Y,1152,No,,Yes,
-83.717724,32.809061,15347,MACON GA,1153,WM Supercenter,Retail,1,6020 HARRISON RD,MACON,BIBB,GA,31206-4742,5,Open,,Y,Y,1153,No,,No,
-98.852512,30.255189,15348,FREDERICKSBURG TX,1154,WM Supercenter,Retail,1,1435 E MAIN ST,FREDERICKSBURG,GILLESPIE,TX,78624-5273,5,Open,,Y,Y,1154,No,,No,Available
-79.005738,34.663992,15349,LUMBERTON NC,1155,WM Supercenter,Retail,1,5070 FAYETTEVILLE RD,LUMBERTON,ROBESON,NC,28358-2108,5,Open,,Y,Y,1155,No,,No,Available
-80.854872,35.589412,15350,MOORESVILLE NC,1156,WM Supercenter,Retail,1,169 NORMAN STATION BLVD,MOORESVILLE,IREDELL,NC,28117-6396,5,Open,,Y,Y,1156,No,Available,Yes,Available
-85.637458,39.020193,15351,N VERNON IN,1157,WM Supercenter,Retail,1,2410 N STATE HWY 3,NORTH VERNON,JENNINGS,IN,47265-6589,5,Open,,Y,Y,1157,No,,No,
-86.956106,33.600939,15352,"ADAMSVILLE, AL",1158,WM Supercenter,Retail,1,2473 HACKWORTH RD,ADAMSVILLE,JEFFERSON,AL,35214-1909,5,Open,,Y,Y,1158,No,Available,No,Available
-83.609261,36.439398,15353,NEW TAZEWELL TN,1159,Wal-Mart,Retail,1,432 S BROAD ST,NEW TAZEWELL,CLAIBORNE,TN,37825-7239,2,Open,,Y,Y,1159,No,,Yes,
-93.986591,32.857819,15354,VIVIAN LA,116,Wal-Mart,Retail,1,929 S PINE ST,VIVIAN,CADDO,LA,71082-3364,5,Open,,Y,Y,116,No,,No,
-84.888757,39.079905,15355,AURORA IN,1160,WM Supercenter,Retail,1,100 SYCAMORE ESTATES DR,AURORA,DEARBORN,IN,47001-1488,5,Open,,Y,Y,1160,Yes,Available,Yes,Available
-90.528043,38.782374,15356,ST CHARLES MO,1161,WM Supercenter,Retail,1,2897 VETERANS MEMORIAL PKWY,SAINT CHARLES,ST. CHARLES,MO,63303-3526,5,Open,,Y,Y,1161,No,,Yes,
-87.183954,38.631918,15357,WASHINGTON IN,1162,WM Supercenter,Retail,1,1801 S STATE ROAD 57,WASHINGTON,DAVIESS,IN,47501-4326,5,Open,,Y,Y,1162,No,,No,Available
-90.019555,29.91129,15358,GRETNA LA,1163,WM Supercenter,Retail,1,4001 BEHRMAN PL,NEW ORLEANS,JEFFERSON,LA,70114-0932,5,Open,,Y,Y,1163,No,Not Available,No,Available
-81.151132,34.074005,15359,COLUMBIA SC,1164,WM Supercenter,Retail,1,360 HARBISON BLVD,COLUMBIA,LEXINGTON,SC,29212-2248,5,Open,,Y,Y,1164,Yes,Available,Yes,Available
-85.94291,37.848845,15360,RADCLIFF KY,1165,WM Supercenter,Retail,1,1165 WALMART WAY,RADCLIFF,HARDIN,KY,40160-1471,5,Open,,Y,Y,1165,No,Available,Yes,Available
-78.619971,34.630749,15361,ELIZABETHTOWN NC,1166,Wal-Mart,Retail,1,1347 W BROAD ST,ELIZABETHTOWN,BLADEN,NC,28337-9548,2,Open,,Y,Y,1166,No,,No,
-87.884083,42.605532,15362,KENOSHA WI,1167,WM Supercenter,Retail,1,3500 BRUMBACK BLVD,KENOSHA,KENOSHA,WI,53144-4816,5,Open,,Y,Y,1167,No,Available,No,Available
-89.813419,31.243976,15363,COLUMBIA MS,1168,WM Supercenter,Retail,1,1001 HIGHWAY 98 BYP,COLUMBIA,MARION,MS,39429-3741,5,Open,,Y,Y,1168,No,,No,Available
-93.462724,32.984603,15364,SPRINGHILL LA,1169,WM Supercenter,Retail,1,1920 S ARKANSAS ST,SPRINGHILL,WEBSTER,LA,71075-4320,5,Open,,Y,Y,1169,No,,No,
-94.737957,34.022313,15365,BROKEN BOW OK,117,Wal-Mart,Retail,1,501 S PARK DR,BROKEN BOW,MCCURTAIN,OK,74728-5329,2,Open,,Y,Y,117,No,,Yes,
-85.866202,38.102611,15366,LOUISVILLE KY,1170,WM Supercenter,Retail,1,10445 DIXIE HWY,LOUISVILLE,JEFFERSON,KY,40272-3953,5,Open,,Y,Y,1170,No,,No,
-82.506866,27.392175,15367,SARASOTA FL,1171,WM Supercenter,Retail,1,8320 LOCKWOOD RIDGE RD,SARASOTA,MANATEE,FL,34243-2902,5,Open,,Y,Y,1171,No,,No,
-81.462648,30.284708,15368,JACKSONVILLE BEACH FL,1172,WM Supercenter,Retail,1,13490 BEACH BLVD,JACKSONVILLE,DUVAL,FL,32224-0290,5,Open,,Y,Y,1172,No,Available,No,Available
-81.562659,30.283552,15369,JACKSONVILLE FL,1173,WM Supercenter,Retail,1,8808 BEACH BLVD,JACKSONVILLE,DUVAL,FL,32216-4621,5,Open,,Y,Y,1173,No,Available,Yes,Available
-87.739498,31.939592,15370,THOMASVILLE AL,1174,WM Supercenter,Retail,1,34301 HIGHWAY 43,THOMASVILLE,CLARKE,AL,36784-3341,5,Open,,Y,Y,1174,No,,No,
-111.664625,35.176575,15371,FLAGSTAFF AZ,1175,Wal-Mart,Retail,1,2750 S WOODLANDS VILLAGE BLVD,FLAGSTAFF,COCONINO,AZ,86001-7128,5,Open,,Y,Y,1175,No,,No,
-89.252756,42.919756,15372,STOUGHTON WI,1176,WM Supercenter,Retail,1,2600 STATE HIGHWAY 138,STOUGHTON,DANE,WI,53589-0000,5,Open,,Y,Y,1176,No,Available,No,Available
-90.506728,38.595981,15373,"MANCHESTER, MO",1177,WM Supercenter,Retail,1,201 HIGHLANDS BOULEVARD DR,MANCHESTER,ST. LOUIS,MO,63011-4383,5,Open,,Y,Y,1177,No,Not Available,Yes,Not Available
-97.106098,32.864295,15374,BEDFORD TX,1178,WM Supercenter,Retail,1,4101 HIGHWAY 121,BEDFORD,TARRANT,TX,76021-3033,5,Open,,Y,Y,1178,No,Available,No,Available
-82.523452,35.456323,15375,"ARDEN, NC",1179,WM Supercenter,Retail,1,60 AIRPORT RD,ARDEN,BUNCOMBE,NC,28704-9405,5,Open,,Y,Y,1179,No,Available,No,Available
-88.457036,33.968663,15376,AMORY MS,118,WM Supercenter,Retail,1,1515 HIGHWAY 278 E,AMORY,MONROE,MS,38821-5909,5,Open,,Y,Y,118,No,,No,
-85.475011,39.359881,15377,GREENSBURG IN,1180,WM Supercenter,Retail,1,790 GREENSBURG COMMONS CTR,GREENSBURG,DECATUR,IN,47240-9469,5,Open,,Y,Y,1180,No,,No,Not Available
-84.488615,33.909959,15378,MARIETTA GA,1181,WM Supercenter,Retail,1,1785 COBB PKWY S,MARIETTA,COBB,GA,30060-9288,5,Open,,Y,Y,1181,No,Available,Yes,Available
-81.225351,29.549789,15379,PALM COAST FL,1182,WM Supercenter,Retail,1,174 CYPRESS POINT PKWY,PALM COAST,FLAGLER,FL,32164-7438,5,Open,,Y,Y,1182,No,Available,Yes,Available
-81.099688,33.979708,15380,"WEST COLUMBIA, SC",1183,WM Supercenter,Retail,1,2401 AUGUSTA RD,WEST COLUMBIA,LEXINGTON,SC,29169-4543,5,Open,,Y,Y,1183,No,,No,Available
-84.125892,33.824811,15381,"STONE MOUNTAIN, GA",1184,WM Supercenter,Retail,1,1825 ROCKBRIDGE RD,STONE MOUNTAIN,GWINNETT,GA,30087-3335,5,Open,,Y,Y,1184,No,Available,Yes,Available
-97.689745,30.339335,15382,AUSTIN (N) TX,1185,WM Supercenter,Retail,1,1030 NORWOOD PARK BLVD,AUSTIN,TRAVIS,TX,78753-6600,5,Open,,Y,Y,1185,No,Available,No,Available
-94.775023,30.075931,15383,LIBERTY TX,1186,WM Supercenter,Retail,1,2121 HIGHWAY 146 BYP,LIBERTY,LIBERTY,TX,77575-6000,5,Open,,Y,Y,1186,Yes,Available,Yes,Available
-95.411625,37.942863,15384,IOLA KS,1187,WM Supercenter,Retail,1,2200 N STATE ST,IOLA,ALLEN,KS,66749-1636,5,Open,,Y,Y,1187,No,,No,
-90.418707,38.744891,15385,"BRIDGETON, MO",1188,WM Supercenter,Retail,1,11900 ST CHARLES ROCK RD,BRIDGETON,ST. LOUIS,MO,63044-2612,5,Open,,Y,Y,1188,No,Available,No,
-83.868478,36.858321,15386,BARBOURVILLE KY,1189,Wal-Mart,Retail,1,301 PARKWAY PLZ,BARBOURVILLE,KNOX,KY,40906-7429,2,Open,,Y,Y,1189,No,,Yes,
-91.614251,35.762726,15387,BATESVILLE AR,119,WM Supercenter,Retail,1,3150 HARRISON ST,BATESVILLE,INDEPENDENCE,AR,72501-7515,5,Open,,Y,Y,119,No,,Yes,Available
-84.312562,37.565357,15388,"BEREA, KY",1190,WM Supercenter,Retail,1,120 JILL DR,BEREA,MADISON,KY,40403-1677,5,Open,,Y,Y,1190,No,Available,No,Available
-79.085871,36.056173,15389,HILLSBOROUGH NC,1191,WM Supercenter,Retail,1,501 HAMPTON POINTE B,HILLSBOROUGH,ORANGE,NC,27278-9012,5,Open,,Y,Y,1191,No,Available,No,Available
-89.746913,31.867085,15390,MAGEE MS,1192,WM Supercenter,Retail,1,1625 SIMPSON HWY #49,MAGEE,SIMPSON,MS,39111-4207,5,Open,,Y,Y,1192,No,,No,Available
-92.098476,32.525841,15391,MONROE LA,1193,WM Supercenter,Retail,1,2701 LOUISVILLE AVE,MONROE,OUACHITA,LA,71201-6128,5,Open,,Y,Y,1193,No,Not Available,No,Not Available
-84.253149,36.008741,15392,OAK RIDGE TN,1194,WM Supercenter,Retail,1,373 S ILLINOIS AVE,OAK RIDGE,ANDERSON,TN,37830-6741,5,Open,,Y,Y,1194,No,Available,Yes,Available
-89.385053,30.306267,15393,WAVELAND MS,1195,WM Supercenter,Retail,1,460 HIGHWAY 90,WAVELAND,HANCOCK,MS,39576-2508,5,Open,,Y,Y,1195,No,Available,No,Available
-91.464212,30.688578,15394,NEW ROADS LA,1196,WM Supercenter,Retail,1,460 HOSPITAL RD,NEW ROADS,POINTE COUPEE,LA,70760-2623,5,Open,,Y,Y,1196,Yes,Available,Yes,Available
-77.812272,35.978113,15395,ROCKY MOUNT NC,1197,WM Supercenter,Retail,1,1511 BENVENUE RD,ROCKY MOUNT,NASH,NC,27804-6383,5,Open,,Y,Y,1197,No,Available,No,Available
-98.470721,29.612411,15396,SAN ANTONIO (N) TX,1198,WM Supercenter,Retail,1,1515 N LOOP 1604 E,SAN ANTONIO,BEXAR,TX,78232-1431,5,Open,,Y,Y,1198,No,Available,Yes,Available
-106.500254,39.628058,15397,AVON CO,1199,WM Supercenter,Retail,1,171 YODER AVENUE,AVON,EAGLE,CO,81620-0000,5,Open,,Y,Y,1199,No,,No,Available
-95.627183,36.293957,15398,CLAREMORE OK,12,WM Supercenter,Retail,1,1500 S LYNN RIGGS BLVD,CLAREMORE,ROGERS,OK,74017-8353,5,Open,,Y,Y,12,No,,No,Not Available
-88.911864,35.840797,15399,HUMBOLDT TN,120,WM Supercenter,Retail,1,2716 N CENTRAL AVE,HUMBOLDT,GIBSON,TN,38343-1560,5,Open,,Y,Y,120,No,Not Available,No,Not Available
-104.770409,38.837515,15400,COLORADO SPRINGS CO,1200,WM Supercenter,Retail,1,3201 E PLATTE AVE,COLORADO SPRINGS,EL PASO,CO,80909-6408,5,Open,,Y,Y,1200,No,Available,No,Available
-86.822763,33.647044,15401,GARDENDALE AL,1201,WM Supercenter,Retail,1,890 ODUM RD,GARDENDALE,JEFFERSON,AL,35071-4617,5,Open,,Y,Y,1201,No,Available,No,Available
-89.813283,44.354412,15402,WISCONSIN RAPIDS WI,1202,WM Supercenter,Retail,1,4331 8TH ST S,WISCONSIN RAPIDS,WOOD,WI,54494-7833,5,Open,,Y,Y,1202,No,,No,Available
-82.332556,27.715061,15403,WIMAUMA FL,1203,WM Supercenter,Retail,1,4928 STATE ROAD 674,WIMAUMA,HILLSBOROUGH,FL,33598-3510,5,Open,,Y,Y,1203,No,Not Available,Yes,Not Available
-93.246035,30.195119,15404,LAKE CHARLES (W) LA,1204,WM Supercenter,Retail,1,3451 NELSON RD,LAKE CHARLES,CALCASIEU,LA,70605-1209,5,Open,,Y,Y,1204,No,Available,Yes,Available
-82.108869,30.262712,15405,MACCLENNY FL,1205,WM Supercenter,Retail,1,9218 S STATE ROAD 228,MACCLENNY,BAKER,FL,32063-4738,5,Open,,Y,Y,1205,No,,No,Not Available
-91.142941,30.420757,15406,BATON ROUGE LA,1206,WM Supercenter,Retail,1,3132 COLLEGE DR,BATON ROUGE,EAST BATON ROUGE,LA,70808-3180,5,Open,,Y,Y,1206,No,Available,No,Available
-85.593253,30.161616,15407,"CALLAWAY, FL (PANAMA CITY EAST)",1207,WM Supercenter,Retail,1,725 NO. TYNDALL PKWY,CALLAWAY,BAY,FL,32404-3219,5,Open,,Y,Y,1207,No,Available,No,Available
-81.240721,35.483314,15409,LINCOLNTON NC,1209,WM Supercenter,Retail,1,306 N GENERALS BLVD,LINCOLNTON,LINCOLN,NC,28092-3559,5,Open,,Y,Y,1209,No,Not Available,Yes,Not Available
-95.964454,35.605722,15410,OKMULGEE OK,121,WM Supercenter,Retail,1,1800 S WOOD DR,OKMULGEE,OKMULGEE,OK,74447-6826,5,Open,,Y,Y,121,No,Available,Yes,Available
-84.561992,37.899171,15411,NICHOLASVILLE KY,1210,WM Supercenter,Retail,1,1024 N MAIN ST,NICHOLASVILLE,JESSAMINE,KY,40356-2311,5,Open,,Y,Y,1210,No,Available,No,Available
-88.611159,42.406199,15412,HARVARD IL,1211,WM Supercenter,Retail,1,21101 MCGUIRE RD,HARVARD,MCHENRY,IL,60033-8358,5,Open,,Y,Y,1211,No,,No,
-88.097054,30.799311,15413,SARALAND AL,1212,WM Supercenter,Retail,1,1095 INDUSTRIAL PKWY,SARALAND,MOBILE,AL,36571-3719,5,Open-Partial,,N,N,1212,No,Available,No,Available
-82.505707,28.531171,15414,"BROOKSVILLE, FL",1213,WM Supercenter,Retail,1,13300 CORTEZ BLVD,BROOKSVILLE,HERNANDO,FL,34613-4887,5,Open,,Y,Y,1213,No,,No,Not Available
-101.047616,39.367229,15415,"COLBY, KS",1214,WM Supercenter,Retail,1,115 W WILLOW ST,COLBY,THOMAS,KS,67701-3749,5,Open,,Y,Y,1214,No,,No,
-84.945408,34.479441,15416,CALHOUN GA,1215,WM Supercenter,Retail,1,450 W BELMONT DR,CALHOUN,GORDON,GA,30701-3016,5,Open,,Y,Y,1215,No,,Yes,Available
-96.905961,32.985867,15417,CARROLLTON TX,1216,WM Supercenter,Retail,1,1213 E TRINITY MILLS RD,CARROLLTON,DALLAS,TX,75006-1446,5,Open,,Y,Y,1216,No,Available,Yes,Available
-83.364953,35.166416,15418,FRANKLIN NC,1217,WM Supercenter,Retail,1,273 COMMONS DRIVE,FRANKLIN,MACON,NC,28734-5250,5,Open,,Y,Y,1217,No,,No,Not Available
-111.712188,32.877249,15419,CASA GRANDE AZ,1218,WM Supercenter,Retail,1,1741 E FLORENCE BLVD,CASA GRANDE,PINAL,AZ,85122-4763,5,Open,,Y,Y,1218,No,,No,Available
-81.706667,30.450358,15420,JACKSONVILLE FL,1219,WM Supercenter,Retail,1,12100 LEM TURNER RD,JACKSONVILLE,DUVAL,FL,32218-2304,5,Open,,Y,Y,1219,No,Not Available,No,Not Available
-89.634705,37.362068,15421,JACKSON MO,122,WM Supercenter,Retail,1,3051 E JACKSON BLVD,JACKSON,CAPE GIRARDEAU,MO,63755-2910,5,Open,,Y,Y,122,No,,No,
-81.462833,28.515447,15422,ORLANDO FL,1220,WM Supercenter,Retail,1,2500 S KIRKMAN RD,ORLANDO,ORANGE,FL,32811-2345,5,Open,,Y,Y,1220,No,,Yes,
-97.413438,37.675349,15423,WICHITA KS,1221,WM Supercenter,Retail,1,6110 W KELLOGG DR,WICHITA,SEDGWICK,KS,67209-2361,5,Open,,Y,Y,1221,No,Available,No,Available
-87.272062,30.527629,15424,PENSACOLA (N) FL,1222,WM Supercenter,Retail,1,8970 PENSACOLA BLVD,PENSACOLA,ESCAMBIA,FL,32534-1927,5,Open,,Y,Y,1222,No,Not Available,No,Not Available
-84.229137,30.545258,15425,TALLAHASSEE (NE) FL,1223,WM Supercenter,Retail,1,5500 THOMASVILLE RD,TALLAHASSEE,LEON,FL,32312-3814,5,Open,,Y,Y,1223,No,Available,No,Available
-87.192726,30.497538,15426,PENSACOLA FL,1224,WM Supercenter,Retail,1,2650 CREIGHTON RD,PENSACOLA,ESCAMBIA,FL,32504-7382,5,Open,,Y,Y,1224,No,Available,No,Available
-81.768891,30.137721,15427,ORANGE PARK FL,1225,WM Supercenter,Retail,1,899 BLANDING BLVD,ORANGE PARK,CLAY,FL,32065-8917,5,Open,,Y,Y,1225,No,Available,Yes,Available
-87.032526,36.247874,15428,ASHLAND CITY TN,1226,WM Supercenter,Retail,1,1626 HIGHWAY 12 S,ASHLAND CITY,CHEATHAM,TN,37015-3322,5,Open,,Y,Y,1226,No,,No,Available
-82.086167,33.504898,15429,"AUGUSTA (MARTINEZ), GA",1227,WM Supercenter,Retail,1,260 BOBBY JONES EXPY,AUGUSTA,RICHMOND,GA,30907-2433,5,Open,,Y,Y,1227,No,Available,Yes,Available
-88.068748,42.397316,15430,ROUND LAKE BEACH IL,1228,WM Supercenter,Retail,1,2680 N IL ROUTE 83,ROUND LAKE BEACH,LAKE,IL,60073-4983,5,Open,,Y,Y,1228,No,Available,No,
-86.824653,33.361773,15431,HOOVER(BIRMINGHAM) AL,1229,WM Supercenter,Retail,1,2780 JOHN HAWKINS PKWY,HOOVER,JEFFERSON,AL,35244-4001,5,Open,,Y,Y,1229,No,Available,No,Available
-96.654556,35.248363,15432,SEMINOLE OK,123,WM Supercenter,Retail,1,1500 E WRANGLER BLVD,SEMINOLE,SEMINOLE,OK,74868-3518,5,Open,,Y,Y,123,No,,Yes,Available
-110.015671,34.200441,15433,"SHOW LOW, AZ",1230,WM Supercenter,Retail,1,5401 S WHITE MOUNTAIN RD,SHOW LOW,NAVAJO,AZ,85901-7849,5,Open,,Y,Y,1230,No,,Yes,Available
-104.986152,39.876315,15434,THORNTON CO,1231,WM Supercenter,Retail,1,9901 GRANT ST,THORNTON,ADAMS,CO,80229-2157,5,Open,,Y,Y,1231,No,,No,Available
-97.460819,31.081946,15435,BELTON TX,1232,WM Supercenter,Retail,1,2604 N MAIN ST,BELTON,BELL,TX,76513-1545,5,Open,,Y,Y,1232,No,Available,Yes,Not Available
-82.825463,37.823253,15436,PAINTSVILLE KY,1233,WM Supercenter,Retail,1,470 NO. MAYO TRAIL,PAINTSVILLE,JOHNSON,KY,41240-1823,5,Open,,Y,Y,1233,No,Not Available,No,Available
-84.848736,36.857864,15437,MONTICELLO KY,1234,WM Supercenter,Retail,1,175 WALMART PLAZA DR,MONTICELLO,WAYNE,KY,42633-7934,5,Open,,Y,Y,1234,No,,No,
-98.587643,29.490068,15438,SAN ANTONIO TX,1235,WM Supercenter,Retail,1,5025 NW LOOP 410,SAN ANTONIO,BEXAR,TX,78229-5313,5,Open,,Y,Y,1235,Yes,Available,Yes,Available
-77.945336,35.386552,15439,GOLDSBORO NC,1236,WM Supercenter,Retail,1,1002 N SPENCE AVE,GOLDSBORO,WAYNE,NC,27534-4270,5,Open,,Y,Y,1236,No,,Yes,Available
-78.648261,35.320606,15440,DUNN NC,1237,WM Supercenter,Retail,1,590 E JACKSON BLVD,ERWIN,HARNETT,NC,28339-9629,5,Open,,Y,Y,1237,No,,No,Available
-78.957212,35.081861,15441,FAYETTEVILLE NC,1238,WM Supercenter,Retail,1,1550 SKIBO RD,FAYETTEVILLE,CUMBERLAND,NC,28303-3478,5,Open,,Y,Y,1238,No,Available,No,Available
-83.716008,40.108548,15442,URBANA OH,1239,WM Supercenter,Retail,1,1840 E US HIGHWAY 36,URBANA,CHAMPAIGN,OH,43078-9600,5,Open,,Y,Y,1239,No,,Yes,Not Available
-92.377125,34.667121,15443,LITTLE ROCK AR,124,WM Supercenter,Retail,1,8801 BASELINE RD,LITTLE ROCK,PULASKI,AR,72209-5901,5,Open,,Y,Y,124,No,,No,
-110.260441,31.560187,15444,SIERRA VISTA AZ,1240,WM Supercenter,Retail,1,500 N HIGHWAY 90 BYP,SIERRA VISTA,COCHISE,AZ,85635-2204,5,Open,,Y,Y,1240,No,,No,Available
-90.524325,41.580751,15445,DAVENPORT IA,1241,WM Supercenter,Retail,1,5811 ELMORE AVE,DAVENPORT,SCOTT,IA,52807-3513,5,Open,,Y,Y,1241,No,Available,Yes,Available
-82.437535,35.349471,15446,HENDERSONVILLE NC,1242,WM Supercenter,Retail,1,250 HIGHLANDS SQUARE DR,HENDERSONVILLE,HENDERSON,NC,28792-5721,5,Open,,Y,Y,1242,No,Available,No,Available
-79.902381,36.694051,15447,MARTINSVILLE VA,1243,WM Supercenter,Retail,1,976 COMMONWEALTH BLVD,MARTINSVILLE,HENRY,VA,24112-1887,5,Open,,Y,Y,1243,No,,No,Available
